"","State.ID","District.ID","Year","Annual.Rainfall"
"4748","Uttaranchal","Tehri Garhwal",1956,5138.55
"4749","Uttaranchal","Tehri Garhwal",1957,6005.82
"4750","Uttaranchal","Tehri Garhwal",1958,5764.49
"4751","Uttaranchal","Tehri Garhwal",1959,5315.85
"4752","Uttaranchal","Tehri Garhwal",1960,5403.02
"4753","Uttaranchal","Tehri Garhwal",1961,5794.26
"4754","Uttaranchal","Tehri Garhwal",1962,5081.57
"4755","Uttaranchal","Tehri Garhwal",1963,5266.83
"4756","Uttaranchal","Tehri Garhwal",1964,5443.8
"4757","Uttaranchal","Tehri Garhwal",1965,4603.54
"4758","Uttaranchal","Tehri Garhwal",1966,5591.63
"4759","Uttaranchal","Tehri Garhwal",1967,4859.91
"4760","Uttaranchal","Tehri Garhwal",1968,5015.9
"4761","Uttaranchal","Tehri Garhwal",1969,5625.32
"4762","Uttaranchal","Tehri Garhwal",1970,5207.95
"4763","Uttaranchal","Tehri Garhwal",1971,5802.65
"4764","Uttaranchal","Tehri Garhwal",1972,5453.1
"4765","Uttaranchal","Tehri Garhwal",1973,5796.79
"4766","Uttaranchal","Tehri Garhwal",1974,4755.59
"4767","Uttaranchal","Tehri Garhwal",1975,5831.66
"4768","Uttaranchal","Tehri Garhwal",1976,5836.41
"4769","Uttaranchal","Tehri Garhwal",1977,5864.14
"4770","Uttaranchal","Tehri Garhwal",1978,6177.88
"4771","Uttaranchal","Tehri Garhwal",1979,4778.6
"4772","Uttaranchal","Tehri Garhwal",1980,6508.22
"4773","Uttaranchal","Tehri Garhwal",1981,5189.9
"4774","Uttaranchal","Tehri Garhwal",1982,4815.16
"4775","Uttaranchal","Tehri Garhwal",1983,6214.7
"4776","Uttaranchal","Tehri Garhwal",1984,5469.88
"4777","Uttaranchal","Tehri Garhwal",1985,6219.05
"4778","Uttaranchal","Tehri Garhwal",1986,5621.17
"4779","Uttaranchal","Tehri Garhwal",1987,4045.86
"4780","Uttaranchal","Tehri Garhwal",1988,6166.84
"4781","Uttaranchal","Tehri Garhwal",1989,4521.85
"4782","Uttaranchal","Tehri Garhwal",1990,6257.27
"4783","Uttaranchal","Tehri Garhwal",1991,4203.68
"4784","Uttaranchal","Tehri Garhwal",1992,5144.53
"4785","Uttaranchal","Tehri Garhwal",1993,4892.09
"4786","Uttaranchal","Tehri Garhwal",1994,5085.19
"4787","Uttaranchal","Tehri Garhwal",1995,6023.61
"4788","Uttaranchal","Tehri Garhwal",1996,6074.78
"4789","Uttaranchal","Tehri Garhwal",1997,5408.51
"4790","Uttaranchal","Tehri Garhwal",1998,5537.65
"4791","Uttaranchal","Tehri Garhwal",1999,4475.56
"4792","Uttaranchal","Tehri Garhwal",2000,4625.86
"4793","Uttaranchal","Tehri Garhwal",2001,4360.53
"4794","Uttaranchal","Tehri Garhwal",2002,5003.03
"4795","Uttaranchal","Dehra Dun",1901,3753.66
"4796","Uttaranchal","Dehra Dun",1902,3532.03
"4797","Uttaranchal","Dehra Dun",1903,3175.33
"4798","Uttaranchal","Dehra Dun",1904,4135.16
"4799","Uttaranchal","Dehra Dun",1905,3494.96
"4800","Uttaranchal","Dehra Dun",1906,3972.85
"4801","Uttaranchal","Dehra Dun",1907,3348.26
"4802","Uttaranchal","Dehra Dun",1908,4163.8
"4803","Uttaranchal","Dehra Dun",1909,4372.9
"4804","Uttaranchal","Dehra Dun",1910,4158.89
"4805","Uttaranchal","Dehra Dun",1911,3891.07
"4806","Uttaranchal","Dehra Dun",1912,4016.3
"4807","Uttaranchal","Dehra Dun",1913,3855.12
"4808","Uttaranchal","Dehra Dun",1914,4270.48
"4809","Uttaranchal","Dehra Dun",1915,3819.27
"4810","Uttaranchal","Dehra Dun",1916,3907.74
"4811","Uttaranchal","Dehra Dun",1917,4623.52
"4812","Uttaranchal","Dehra Dun",1918,3057.43
"4813","Uttaranchal","Dehra Dun",1919,3904.14
"4814","Uttaranchal","Dehra Dun",1920,3748.86
"4815","Uttaranchal","Dehra Dun",1921,3943.09
"4816","Uttaranchal","Dehra Dun",1922,4318.45
"4817","Uttaranchal","Dehra Dun",1923,4159.1
"4818","Uttaranchal","Dehra Dun",1924,4295.37
"4819","Uttaranchal","Dehra Dun",1925,4121.59
"4820","Uttaranchal","Dehra Dun",1926,3952.91
"4821","Uttaranchal","Dehra Dun",1927,3872.66
"4822","Uttaranchal","Dehra Dun",1928,3619.48
"4823","Uttaranchal","Dehra Dun",1929,3656.15
"4824","Uttaranchal","Dehra Dun",1930,3666.91
"4825","Uttaranchal","Dehra Dun",1931,3967.44
"4826","Uttaranchal","Dehra Dun",1932,3473.71
"4827","Uttaranchal","Dehra Dun",1933,4583.78
"4828","Uttaranchal","Dehra Dun",1934,3911.85
"4829","Uttaranchal","Dehra Dun",1935,3703.56
"4830","Uttaranchal","Dehra Dun",1936,5016.34
"4831","Uttaranchal","Dehra Dun",1937,3942.21
"4832","Uttaranchal","Dehra Dun",1938,3586.88
"4833","Uttaranchal","Dehra Dun",1939,3245.75
"4834","Uttaranchal","Dehra Dun",1940,3899.03
"4835","Uttaranchal","Dehra Dun",1941,3363.47
"4836","Uttaranchal","Dehra Dun",1942,4265.34
"4837","Uttaranchal","Dehra Dun",1943,3318.09
"4838","Uttaranchal","Dehra Dun",1944,3909.66
"4839","Uttaranchal","Dehra Dun",1945,4013.26
"4840","Uttaranchal","Dehra Dun",1946,3584.37
"4841","Uttaranchal","Dehra Dun",1947,3532.28
"4842","Uttaranchal","Dehra Dun",1948,4398.7
"4843","Uttaranchal","Dehra Dun",1949,3864.8
"4844","Uttaranchal","Dehra Dun",1950,4421.1
"4845","Uttaranchal","Dehra Dun",1951,3874.58
"4846","Uttaranchal","Dehra Dun",1952,3436.77
"4847","Uttaranchal","Dehra Dun",1953,4166.86
"4848","Uttaranchal","Dehra Dun",1954,3844.66
"4849","Uttaranchal","Dehra Dun",1955,4045.36
"4850","Uttaranchal","Dehra Dun",1956,3749.89
"4851","Uttaranchal","Dehra Dun",1957,4373.5
"4852","Uttaranchal","Dehra Dun",1958,4247.97
"4853","Uttaranchal","Dehra Dun",1959,3934.17
"4854","Uttaranchal","Dehra Dun",1960,3868.6
"4855","Uttaranchal","Dehra Dun",1961,4396.19
"4856","Uttaranchal","Dehra Dun",1962,3692.97
"4857","Uttaranchal","Dehra Dun",1963,3781.53
"4858","Uttaranchal","Dehra Dun",1964,4089.66
"4859","Uttaranchal","Dehra Dun",1965,3288.06
"4860","Uttaranchal","Dehra Dun",1966,4061.41
"4861","Uttaranchal","Dehra Dun",1967,3804.77
"4862","Uttaranchal","Dehra Dun",1968,3712.76
"4863","Uttaranchal","Dehra Dun",1969,3928.16
"4864","Uttaranchal","Dehra Dun",1970,3868.26
"4865","Uttaranchal","Dehra Dun",1971,4017.25
"4866","Uttaranchal","Dehra Dun",1972,3904.83
"4867","Uttaranchal","Dehra Dun",1973,4209.76
"4868","Uttaranchal","Dehra Dun",1974,3584.73
"4869","Uttaranchal","Dehra Dun",1975,4219.36
"4870","Uttaranchal","Dehra Dun",1976,4394.17
"4871","Uttaranchal","Dehra Dun",1977,4240.64
"4872","Uttaranchal","Dehra Dun",1978,4552.36
"4873","Uttaranchal","Dehra Dun",1979,3667.04
"4874","Uttaranchal","Dehra Dun",1980,4767.63
"4875","Uttaranchal","Dehra Dun",1981,3879.91
"4876","Uttaranchal","Dehra Dun",1982,3798.14
"4877","Uttaranchal","Dehra Dun",1983,4553.55
"4878","Uttaranchal","Dehra Dun",1984,4032.94
"4879","Uttaranchal","Dehra Dun",1985,4483.73
"4880","Uttaranchal","Dehra Dun",1986,4104.93
"4881","Uttaranchal","Dehra Dun",1987,3086.7
"4882","Uttaranchal","Dehra Dun",1988,4598.07
"4883","Uttaranchal","Dehra Dun",1989,3388.25
"4884","Uttaranchal","Dehra Dun",1990,4689.53
"4885","Uttaranchal","Dehra Dun",1991,3292.24
"4886","Uttaranchal","Dehra Dun",1992,3883.86
"4887","Uttaranchal","Dehra Dun",1993,3584.68
"4888","Uttaranchal","Dehra Dun",1994,3827.82
"4889","Uttaranchal","Dehra Dun",1995,4523.92
"4890","Uttaranchal","Dehra Dun",1996,4446.26
"4891","Uttaranchal","Dehra Dun",1997,4127.92
"4892","Uttaranchal","Dehra Dun",1998,4023.1
"4893","Uttaranchal","Dehra Dun",1999,3217.99
"4894","Uttaranchal","Dehra Dun",2000,3538.12
"4895","Uttaranchal","Dehra Dun",2001,3308.79
"4896","Uttaranchal","Dehra Dun",2002,3474.53
"4897","Uttaranchal","Pauri Garhwal",1901,4259.7
"4898","Uttaranchal","Pauri Garhwal",1902,3783.75
"4899","Uttaranchal","Pauri Garhwal",1903,3594.6
"4900","Uttaranchal","Pauri Garhwal",1904,4553.57
"4901","Uttaranchal","Pauri Garhwal",1905,3835.74
"4902","Uttaranchal","Pauri Garhwal",1906,4279.2
"4903","Uttaranchal","Pauri Garhwal",1907,3694.13
"4904","Uttaranchal","Pauri Garhwal",1908,4133.12
"4905","Uttaranchal","Pauri Garhwal",1909,4567.93
"4906","Uttaranchal","Pauri Garhwal",1910,4575.19
"4907","Uttaranchal","Pauri Garhwal",1911,4156.35
"4908","Uttaranchal","Pauri Garhwal",1912,4352.82
"4909","Uttaranchal","Pauri Garhwal",1913,3803.47
"4910","Uttaranchal","Pauri Garhwal",1914,4730.17
"4911","Uttaranchal","Pauri Garhwal",1915,4354.71
"4912","Uttaranchal","Pauri Garhwal",1916,4367.65
"4913","Uttaranchal","Pauri Garhwal",1917,5042.48
"4914","Uttaranchal","Pauri Garhwal",1918,3145.56
"4915","Uttaranchal","Pauri Garhwal",1919,4365.94
"4916","Uttaranchal","Pauri Garhwal",1920,3919.79
"4917","Uttaranchal","Pauri Garhwal",1921,4309.59
"4918","Uttaranchal","Pauri Garhwal",1922,4806.1
"4919","Uttaranchal","Pauri Garhwal",1923,4388.43
"4920","Uttaranchal","Pauri Garhwal",1924,4600.97
"4921","Uttaranchal","Pauri Garhwal",1925,4442.78
"4922","Uttaranchal","Pauri Garhwal",1926,4187.08
"4923","Uttaranchal","Pauri Garhwal",1927,4298.82
"4924","Uttaranchal","Pauri Garhwal",1928,3851.5
"4925","Uttaranchal","Pauri Garhwal",1929,3939.5
"4926","Uttaranchal","Pauri Garhwal",1930,4017.48
"4927","Uttaranchal","Pauri Garhwal",1931,4263.42
"4928","Uttaranchal","Pauri Garhwal",1932,3847.97
"4929","Uttaranchal","Pauri Garhwal",1933,5036.25
"4930","Uttaranchal","Pauri Garhwal",1934,4103.22
"4931","Uttaranchal","Pauri Garhwal",1935,3978.79
"4932","Uttaranchal","Pauri Garhwal",1936,5514.46
"4933","Uttaranchal","Pauri Garhwal",1937,4358.7
"4934","Uttaranchal","Pauri Garhwal",1938,4111.47
"4935","Uttaranchal","Pauri Garhwal",1939,3483.63
"4936","Uttaranchal","Pauri Garhwal",1940,4033.2
"4937","Uttaranchal","Pauri Garhwal",1941,3429.44
"4938","Uttaranchal","Pauri Garhwal",1942,4542.49
"4939","Uttaranchal","Pauri Garhwal",1943,3916.85
"4940","Uttaranchal","Pauri Garhwal",1944,3970.14
"4941","Uttaranchal","Pauri Garhwal",1945,4356.37
"4942","Uttaranchal","Pauri Garhwal",1946,3808.3
"4943","Uttaranchal","Pauri Garhwal",1947,4159.99
"4944","Uttaranchal","Pauri Garhwal",1948,4563.52
"4945","Uttaranchal","Pauri Garhwal",1949,4360.49
"4946","Uttaranchal","Pauri Garhwal",1950,4540.95
"4947","Uttaranchal","Pauri Garhwal",1951,3989.93
"4948","Uttaranchal","Pauri Garhwal",1952,3739.04
"4949","Uttaranchal","Pauri Garhwal",1953,4165.28
"4950","Uttaranchal","Pauri Garhwal",1954,4225.27
"4951","Uttaranchal","Pauri Garhwal",1955,4470.42
"4952","Uttaranchal","Pauri Garhwal",1956,4067.5
"4953","Uttaranchal","Pauri Garhwal",1957,4574.91
"4954","Uttaranchal","Pauri Garhwal",1958,4590.74
"4955","Uttaranchal","Pauri Garhwal",1959,4131.25
"4956","Uttaranchal","Pauri Garhwal",1960,4264.54
"4957","Uttaranchal","Pauri Garhwal",1961,4722.85
"4958","Uttaranchal","Pauri Garhwal",1962,4182.36
"4959","Uttaranchal","Pauri Garhwal",1963,4235.94
"4960","Uttaranchal","Pauri Garhwal",1964,4247.1
"4961","Uttaranchal","Pauri Garhwal",1965,3586.22
"4962","Uttaranchal","Pauri Garhwal",1966,4213.76
"4963","Uttaranchal","Pauri Garhwal",1967,4217.51
"4964","Uttaranchal","Pauri Garhwal",1968,3926.22
"4965","Uttaranchal","Pauri Garhwal",1969,4395.95
"4966","Uttaranchal","Pauri Garhwal",1970,4077.74
"4967","Uttaranchal","Pauri Garhwal",1971,4670.27
"4968","Uttaranchal","Pauri Garhwal",1972,4382.2
"4969","Uttaranchal","Pauri Garhwal",1973,4351.52
"4970","Uttaranchal","Pauri Garhwal",1974,3504.63
"4971","Uttaranchal","Pauri Garhwal",1975,4522.09
"4972","Uttaranchal","Pauri Garhwal",1976,4387.05
"4973","Uttaranchal","Pauri Garhwal",1977,4413.58
"4974","Uttaranchal","Pauri Garhwal",1978,4651.03
"4975","Uttaranchal","Pauri Garhwal",1979,3555.19
"4976","Uttaranchal","Pauri Garhwal",1980,5128.52
"4977","Uttaranchal","Pauri Garhwal",1981,4104.57
"4978","Uttaranchal","Pauri Garhwal",1982,3993.34
"4979","Uttaranchal","Pauri Garhwal",1983,4717.39
"4980","Uttaranchal","Pauri Garhwal",1984,3963.35
"4981","Uttaranchal","Pauri Garhwal",1985,4776.44
"4982","Uttaranchal","Pauri Garhwal",1986,4270.19
"4983","Uttaranchal","Pauri Garhwal",1987,3149.22
"4984","Uttaranchal","Pauri Garhwal",1988,4683.74
"4985","Uttaranchal","Pauri Garhwal",1989,3747.31
"4986","Uttaranchal","Pauri Garhwal",1990,4781.68
"4987","Uttaranchal","Pauri Garhwal",1991,3119.46
"4988","Uttaranchal","Pauri Garhwal",1992,3874.79
"4989","Uttaranchal","Pauri Garhwal",1993,3889.31
"4990","Uttaranchal","Pauri Garhwal",1994,4024.65
"4991","Uttaranchal","Pauri Garhwal",1995,4602.36
"4992","Uttaranchal","Pauri Garhwal",1996,4492.54
"4993","Uttaranchal","Pauri Garhwal",1997,3957.01
"4994","Uttaranchal","Pauri Garhwal",1998,4243.07
"4995","Uttaranchal","Pauri Garhwal",1999,3323.47
"4996","Uttaranchal","Pauri Garhwal",2000,3571.29
"4997","Uttaranchal","Pauri Garhwal",2001,3258.62
"4998","Uttaranchal","Pauri Garhwal",2002,3899.63
"4999","Uttaranchal","Pithoragarh",1901,8164.02
"5000","Uttaranchal","Pithoragarh",1902,7516.12
"5001","Uttaranchal","Pithoragarh",1903,7117.15
"5002","Uttaranchal","Pithoragarh",1904,8434.36
"5003","Uttaranchal","Pithoragarh",1905,7315.82
"5004","Uttaranchal","Pithoragarh",1906,8177.99
"5005","Uttaranchal","Pithoragarh",1907,7443.72
"5006","Uttaranchal","Pithoragarh",1908,7358.32
"5007","Uttaranchal","Pithoragarh",1909,8890.88
"5008","Uttaranchal","Pithoragarh",1910,8725.63
"5009","Uttaranchal","Pithoragarh",1911,8126.82
"5010","Uttaranchal","Pithoragarh",1912,8200.21
"5011","Uttaranchal","Pithoragarh",1913,7866.66
"5012","Uttaranchal","Pithoragarh",1914,9348.12
"5013","Uttaranchal","Pithoragarh",1915,8648.91
"5014","Uttaranchal","Pithoragarh",1916,8648.63
"5015","Uttaranchal","Pithoragarh",1917,9695.14
"5016","Uttaranchal","Pithoragarh",1918,6291.95
"5017","Uttaranchal","Pithoragarh",1919,8441.89
"5018","Uttaranchal","Pithoragarh",1920,7536.58
"5019","Uttaranchal","Pithoragarh",1921,7905.78
"5020","Uttaranchal","Pithoragarh",1922,8793.38
"5021","Uttaranchal","Pithoragarh",1923,7806.18
"5022","Uttaranchal","Pithoragarh",1924,8572.42
"5023","Uttaranchal","Pithoragarh",1925,8664.5
"5024","Uttaranchal","Pithoragarh",1926,8171.58
"5025","Uttaranchal","Pithoragarh",1927,8617.45
"5026","Uttaranchal","Pithoragarh",1928,7692.52
"5027","Uttaranchal","Pithoragarh",1929,7971.7
"5028","Uttaranchal","Pithoragarh",1930,7875.45
"5029","Uttaranchal","Pithoragarh",1931,8279.54
"5030","Uttaranchal","Pithoragarh",1932,7363.85
"5031","Uttaranchal","Pithoragarh",1933,9411.63
"5032","Uttaranchal","Pithoragarh",1934,8003.92
"5033","Uttaranchal","Pithoragarh",1935,7349.13
"5034","Uttaranchal","Pithoragarh",1936,10241.17
"5035","Uttaranchal","Pithoragarh",1937,8400.83
"5036","Uttaranchal","Pithoragarh",1938,8213.66
"5037","Uttaranchal","Pithoragarh",1939,7540.35
"5038","Uttaranchal","Pithoragarh",1940,7829.36
"5039","Uttaranchal","Pithoragarh",1941,6776.36
"5040","Uttaranchal","Pithoragarh",1942,8400.02
"5041","Uttaranchal","Pithoragarh",1943,8025.68
"5042","Uttaranchal","Pithoragarh",1944,7264.93
"5043","Uttaranchal","Pithoragarh",1945,8513.15
"5044","Uttaranchal","Pithoragarh",1946,7882.14
"5045","Uttaranchal","Pithoragarh",1947,7800.83
"5046","Uttaranchal","Pithoragarh",1948,7961.15
"5047","Uttaranchal","Pithoragarh",1949,8717.39
"5048","Uttaranchal","Pithoragarh",1950,8620.43
"5049","Uttaranchal","Pithoragarh",1951,7696.09
"5050","Uttaranchal","Pithoragarh",1952,7508.79
"5051","Uttaranchal","Pithoragarh",1953,7111.99
"5052","Uttaranchal","Pithoragarh",1954,7995.48
"5053","Uttaranchal","Pithoragarh",1955,8237.51
"5054","Uttaranchal","Pithoragarh",1956,7575.3
"5055","Uttaranchal","Pithoragarh",1957,7839.9
"5056","Uttaranchal","Pithoragarh",1958,8314.99
"5057","Uttaranchal","Pithoragarh",1959,7624.6
"5058","Uttaranchal","Pithoragarh",1960,7772.32
"5059","Uttaranchal","Pithoragarh",1961,8057.3
"5060","Uttaranchal","Pithoragarh",1962,7540.47
"5061","Uttaranchal","Pithoragarh",1963,7931.69
"5062","Uttaranchal","Pithoragarh",1964,6957.45
"5063","Uttaranchal","Pithoragarh",1965,6733.26
"5064","Uttaranchal","Pithoragarh",1966,8072.84
"5065","Uttaranchal","Pithoragarh",1967,6724.27
"5066","Uttaranchal","Pithoragarh",1968,7101.7
"5067","Uttaranchal","Pithoragarh",1969,8671.52
"5068","Uttaranchal","Pithoragarh",1970,7418.23
"5069","Uttaranchal","Pithoragarh",1971,9440.86
"5070","Uttaranchal","Pithoragarh",1972,8405.26
"5071","Uttaranchal","Pithoragarh",1973,8561.83
"5072","Uttaranchal","Pithoragarh",1974,6541.86
"5073","Uttaranchal","Pithoragarh",1975,8413.27
"5074","Uttaranchal","Pithoragarh",1976,7819.18
"5075","Uttaranchal","Pithoragarh",1977,8764.97
"5076","Uttaranchal","Pithoragarh",1978,8390.16
"5077","Uttaranchal","Pithoragarh",1979,6565.83
"5078","Uttaranchal","Pithoragarh",1980,9265.19
"5079","Uttaranchal","Pithoragarh",1981,7846.56
"5080","Uttaranchal","Pithoragarh",1982,7284
"5081","Uttaranchal","Pithoragarh",1983,8989.96
"5082","Uttaranchal","Pithoragarh",1984,7329
"5083","Uttaranchal","Pithoragarh",1985,8600.62
"5084","Uttaranchal","Pithoragarh",1986,8189.12
"5085","Uttaranchal","Pithoragarh",1987,6004.57
"5086","Uttaranchal","Pithoragarh",1988,8633.56
"5087","Uttaranchal","Pithoragarh",1989,7031.11
"5088","Uttaranchal","Pithoragarh",1990,8565.67
"5089","Uttaranchal","Pithoragarh",1991,5522.24
"5090","Uttaranchal","Pithoragarh",1992,7056.96
"5091","Uttaranchal","Pithoragarh",1993,7103.27
"5092","Uttaranchal","Pithoragarh",1994,7172.7
"5093","Uttaranchal","Pithoragarh",1995,8574.81
"5094","Uttaranchal","Pithoragarh",1996,8417.3
"5095","Uttaranchal","Pithoragarh",1997,7376.49
"5096","Uttaranchal","Pithoragarh",1998,7746.97
"5097","Uttaranchal","Pithoragarh",1999,6530.95
"5098","Uttaranchal","Pithoragarh",2000,6677.68
"5099","Uttaranchal","Pithoragarh",2001,6198.59
"5100","Uttaranchal","Pithoragarh",2002,7819.17
"5101","Uttaranchal","Bageshwar",1901,6615.13
"5102","Uttaranchal","Bageshwar",1902,5994.97
"5103","Uttaranchal","Bageshwar",1903,5665.97
"5104","Uttaranchal","Bageshwar",1904,6858.39
"5105","Uttaranchal","Bageshwar",1905,5779.72
"5106","Uttaranchal","Bageshwar",1906,6531.13
"5107","Uttaranchal","Bageshwar",1907,5835.33
"5108","Uttaranchal","Bageshwar",1908,5951.5
"5109","Uttaranchal","Bageshwar",1909,7196.69
"5110","Uttaranchal","Bageshwar",1910,7030.69
"5111","Uttaranchal","Bageshwar",1911,6429.8
"5112","Uttaranchal","Bageshwar",1912,6618.7
"5113","Uttaranchal","Bageshwar",1913,6048.13
"5114","Uttaranchal","Bageshwar",1914,7527.78
"5115","Uttaranchal","Bageshwar",1915,6958.61
"5116","Uttaranchal","Bageshwar",1916,6956.74
"5117","Uttaranchal","Bageshwar",1917,7848.05
"5118","Uttaranchal","Bageshwar",1918,4938.2
"5119","Uttaranchal","Bageshwar",1919,6755.58
"5120","Uttaranchal","Bageshwar",1920,5982.29
"5121","Uttaranchal","Bageshwar",1921,6355.11
"5122","Uttaranchal","Bageshwar",1922,7098.71
"5123","Uttaranchal","Bageshwar",1923,6322.53
"5124","Uttaranchal","Bageshwar",1924,6912.61
"5125","Uttaranchal","Bageshwar",1925,6937.44
"5126","Uttaranchal","Bageshwar",1926,6520.93
"5127","Uttaranchal","Bageshwar",1927,6823.62
"5128","Uttaranchal","Bageshwar",1928,6114.09
"5129","Uttaranchal","Bageshwar",1929,6265.02
"5130","Uttaranchal","Bageshwar",1930,6320.93
"5131","Uttaranchal","Bageshwar",1931,6613.94
"5132","Uttaranchal","Bageshwar",1932,5891.14
"5133","Uttaranchal","Bageshwar",1933,7585.02
"5134","Uttaranchal","Bageshwar",1934,6359.38
"5135","Uttaranchal","Bageshwar",1935,5896.49
"5136","Uttaranchal","Bageshwar",1936,8381.74
"5137","Uttaranchal","Bageshwar",1937,6755.88
"5138","Uttaranchal","Bageshwar",1938,6532.97
"5139","Uttaranchal","Bageshwar",1939,5835.15
"5140","Uttaranchal","Bageshwar",1940,6225.59
"5141","Uttaranchal","Bageshwar",1941,5336.28
"5142","Uttaranchal","Bageshwar",1942,6796.61
"5143","Uttaranchal","Bageshwar",1943,6327.44
"5144","Uttaranchal","Bageshwar",1944,5842.69
"5145","Uttaranchal","Bageshwar",1945,6799.2
"5146","Uttaranchal","Bageshwar",1946,6167.64
"5147","Uttaranchal","Bageshwar",1947,6351.95
"5148","Uttaranchal","Bageshwar",1948,6555.05
"5149","Uttaranchal","Bageshwar",1949,7050.15
"5150","Uttaranchal","Bageshwar",1950,6938.83
"5151","Uttaranchal","Bageshwar",1951,6070.57
"5152","Uttaranchal","Bageshwar",1952,5981.4
"5153","Uttaranchal","Bageshwar",1953,5840.16
"5154","Uttaranchal","Bageshwar",1954,6487.6
"5155","Uttaranchal","Bageshwar",1955,6748.19
"5156","Uttaranchal","Bageshwar",1956,6131.97
"5157","Uttaranchal","Bageshwar",1957,6539.93
"5158","Uttaranchal","Bageshwar",1958,6826.47
"5159","Uttaranchal","Bageshwar",1959,6158.41
"5160","Uttaranchal","Bageshwar",1960,6377.92
"5161","Uttaranchal","Bageshwar",1961,6783.3
"5162","Uttaranchal","Bageshwar",1962,6234.31
"5163","Uttaranchal","Bageshwar",1963,6436.64
"5164","Uttaranchal","Bageshwar",1964,5863.33
"5165","Uttaranchal","Bageshwar",1965,5488.12
"5166","Uttaranchal","Bageshwar",1966,6529.79
"5167","Uttaranchal","Bageshwar",1967,5774.09
"5168","Uttaranchal","Bageshwar",1968,5839.47
"5169","Uttaranchal","Bageshwar",1969,6983.39
"5170","Uttaranchal","Bageshwar",1970,5997.34
"5171","Uttaranchal","Bageshwar",1971,7581.64
"5172","Uttaranchal","Bageshwar",1972,6682.89
"5173","Uttaranchal","Bageshwar",1973,6699.63
"5174","Uttaranchal","Bageshwar",1974,5179.41
"5175","Uttaranchal","Bageshwar",1975,6787.67
"5176","Uttaranchal","Bageshwar",1976,6260.36
"5177","Uttaranchal","Bageshwar",1977,6864.66
"5178","Uttaranchal","Bageshwar",1978,6708.43
"5179","Uttaranchal","Bageshwar",1979,5250.27
"5180","Uttaranchal","Bageshwar",1980,7574.59
"5181","Uttaranchal","Bageshwar",1981,6305.69
"5182","Uttaranchal","Bageshwar",1982,5935.27
"5183","Uttaranchal","Bageshwar",1983,7180.32
"5184","Uttaranchal","Bageshwar",1984,5836.37
"5185","Uttaranchal","Bageshwar",1985,7153.2
"5186","Uttaranchal","Bageshwar",1986,6540.06
"5187","Uttaranchal","Bageshwar",1987,4762.82
"5188","Uttaranchal","Bageshwar",1988,7012.02
"5189","Uttaranchal","Bageshwar",1989,5645.35
"5190","Uttaranchal","Bageshwar",1990,7096.44
"5191","Uttaranchal","Bageshwar",1991,4313.42
"5192","Uttaranchal","Bageshwar",1992,5775.37
