State,District,Year,Ground_Water_Level,Date
"MADHYA PRADESH",Guna,2008,0,2008/07/01
"MADHYA PRADESH",Guna,2009,0,2009/07/01
"MADHYA PRADESH",Gwalior,2005,0.95458333333333,2005/07/01
"MADHYA PRADESH",Gwalior,2006,0.8145,2006/07/01
"MADHYA PRADESH",Gwalior,2007,0,2007/07/01
"MADHYA PRADESH",Gwalior,2008,0,2008/07/01
"MADHYA PRADESH",Gwalior,2009,0,2009/07/01
"MADHYA PRADESH",Harda,2005,1.44285714285714,2005/07/01
"MADHYA PRADESH",Harda,2006,0,2006/07/01
"MADHYA PRADESH",Harda,2007,0,2007/07/01
"MADHYA PRADESH",Harda,2008,0,2008/07/01
"MADHYA PRADESH",Harda,2009,0,2009/07/01
"MADHYA PRADESH",Hoshangabad,2005,1.01925925925926,2005/07/01
"MADHYA PRADESH",Hoshangabad,2006,0,2006/07/01
"MADHYA PRADESH",Hoshangabad,2007,0,2007/07/01
"MADHYA PRADESH",Hoshangabad,2008,0,2008/07/01
"MADHYA PRADESH",Hoshangabad,2009,0,2009/07/01
"MADHYA PRADESH",Indore,2005,0.44,2005/07/01
"MADHYA PRADESH",Indore,2006,1.05586206896552,2006/07/01
"MADHYA PRADESH",Indore,2007,0,2007/07/01
"MADHYA PRADESH",Indore,2008,0,2008/07/01
"MADHYA PRADESH",Indore,2009,0,2009/07/01
"MADHYA PRADESH",Jabalpur,2005,0.35076923076923,2005/07/01
"MADHYA PRADESH",Jabalpur,2006,0,2006/07/01
"MADHYA PRADESH",Jabalpur,2007,0,2007/07/01
"MADHYA PRADESH",Jabalpur,2008,0,2008/07/01
"MADHYA PRADESH",Jabalpur,2009,0,2009/07/01
"MADHYA PRADESH",Jhabua,2005,1.15,2005/07/01
"MADHYA PRADESH",Jhabua,2006,5.74166666666667,2006/07/01
"MADHYA PRADESH",Jhabua,2007,0,2007/07/01
"MADHYA PRADESH",Jhabua,2008,0,2008/07/01
"MADHYA PRADESH",Jhabua,2009,0,2009/07/01
"MADHYA PRADESH",Katni,2005,2.05333333333333,2005/07/01
"MADHYA PRADESH",Katni,2006,0,2006/07/01
"MADHYA PRADESH",Katni,2007,0,2007/07/01
"MADHYA PRADESH",Katni,2008,0,2008/07/01
"MADHYA PRADESH",Katni,2009,0,2009/07/01
"MADHYA PRADESH",Mandla,2005,0.83692307692308,2005/07/01
"MADHYA PRADESH",Mandla,2006,0,2006/07/01
"MADHYA PRADESH",Mandla,2007,0,2007/07/01
"MADHYA PRADESH",Mandla,2008,0,2008/07/01
"MADHYA PRADESH",Mandla,2009,0,2009/07/01
"MADHYA PRADESH",Mandsaur,2005,0.85441176470588,2005/07/01
"MADHYA PRADESH",Mandsaur,2006,0,2006/07/01
"MADHYA PRADESH",Mandsaur,2007,0,2007/07/01
"MADHYA PRADESH",Mandsaur,2008,0,2008/07/01
"MADHYA PRADESH",Mandsaur,2009,0,2009/07/01
"MADHYA PRADESH",Morena,2005,1.07647058823529,2005/07/01
"MADHYA PRADESH",Morena,2006,0,2006/07/01
"MADHYA PRADESH",Morena,2007,0,2007/07/01
"MADHYA PRADESH",Morena,2008,0,2008/07/01
"MADHYA PRADESH",Morena,2009,0,2009/07/01
"MADHYA PRADESH",Narsimhapur,2005,1.20357142857143,2005/07/01
"MADHYA PRADESH",Narsimhapur,2006,0.79,2006/07/01
"MADHYA PRADESH",Narsimhapur,2007,0,2007/07/01
"MADHYA PRADESH",Narsimhapur,2008,0,2008/07/01
"MADHYA PRADESH",Narsimhapur,2009,0,2009/07/01
"MADHYA PRADESH",Neemuch,2005,0.02153846153846,2005/07/01
"MADHYA PRADESH",Neemuch,2006,0,2006/07/01
"MADHYA PRADESH",Neemuch,2007,0,2007/07/01
"MADHYA PRADESH",Neemuch,2008,0,2008/07/01
"MADHYA PRADESH",Neemuch,2009,0,2009/07/01
"MADHYA PRADESH",Panna,2005,0.7985,2005/07/01
"MADHYA PRADESH",Panna,2006,0,2006/07/01
"MADHYA PRADESH",Panna,2007,0,2007/07/01
"MADHYA PRADESH",Panna,2008,0,2008/07/01
"MADHYA PRADESH",Panna,2009,0,2009/07/01
"MADHYA PRADESH",Raisen,2005,0.534,2005/07/01
"MADHYA PRADESH",Raisen,2006,0,2006/07/01
"MADHYA PRADESH",Raisen,2007,0,2007/07/01
"MADHYA PRADESH",Raisen,2008,0,2008/07/01
"MADHYA PRADESH",Raisen,2009,0,2009/07/01
"MADHYA PRADESH",Rajgarh,2005,0.80068965517241,2005/07/01
"MADHYA PRADESH",Rajgarh,2006,0,2006/07/01
"MADHYA PRADESH",Rajgarh,2007,0,2007/07/01
"MADHYA PRADESH",Rajgarh,2008,0,2008/07/01
"MADHYA PRADESH",Rajgarh,2009,0,2009/07/01
"MADHYA PRADESH",Ratlam,2005,0.55921052631579,2005/07/01
"MADHYA PRADESH",Ratlam,2006,0,2006/07/01
"MADHYA PRADESH",Ratlam,2007,0,2007/07/01
"MADHYA PRADESH",Ratlam,2008,0,2008/07/01
"MADHYA PRADESH",Ratlam,2009,0,2009/07/01
"MADHYA PRADESH",Rewa,2005,0.9425,2005/07/01
"MADHYA PRADESH",Rewa,2006,0,2006/07/01
"MADHYA PRADESH",Rewa,2007,0,2007/07/01
"MADHYA PRADESH",Rewa,2008,0,2008/07/01
"MADHYA PRADESH",Rewa,2009,0,2009/07/01
"MADHYA PRADESH",Sagar,2005,0.25128205128205,2005/07/01
"MADHYA PRADESH",Sagar,2006,0,2006/07/01
"MADHYA PRADESH",Sagar,2007,0,2007/07/01
"MADHYA PRADESH",Sagar,2008,0,2008/07/01
"MADHYA PRADESH",Sagar,2009,0,2009/07/01
"MADHYA PRADESH",Satna,2005,0.43888888888889,2005/07/01
"MADHYA PRADESH",Satna,2006,0,2006/07/01
"MADHYA PRADESH",Satna,2007,0,2007/07/01
"MADHYA PRADESH",Satna,2008,0,2008/07/01
"MADHYA PRADESH",Satna,2009,0,2009/07/01
"MADHYA PRADESH",Sehore,2005,1.57416666666667,2005/07/01
"MADHYA PRADESH",Sehore,2006,0,2006/07/01
"MADHYA PRADESH",Sehore,2007,0,2007/07/01
"MADHYA PRADESH",Sehore,2008,0,2008/07/01
"MADHYA PRADESH",Sehore,2009,0,2009/07/01
"MADHYA PRADESH",Seoni,2005,0.58904761904762,2005/07/01
"MADHYA PRADESH",Seoni,2006,0,2006/07/01
"MADHYA PRADESH",Seoni,2007,0,2007/07/01
"MADHYA PRADESH",Seoni,2008,0,2008/07/01
"MADHYA PRADESH",Seoni,2009,0,2009/07/01
"MADHYA PRADESH",Shahdol,2005,1.12636363636364,2005/07/01
"MADHYA PRADESH",Shahdol,2006,0,2006/07/01
"MADHYA PRADESH",Shahdol,2007,0,2007/07/01
"MADHYA PRADESH",Shahdol,2008,0,2008/07/01
"MADHYA PRADESH",Shahdol,2009,0,2009/07/01
"MADHYA PRADESH",Shajapur,2005,0.18125,2005/07/01
"MADHYA PRADESH",Shajapur,2006,0,2006/07/01
"MADHYA PRADESH",Shajapur,2007,0,2007/07/01
"MADHYA PRADESH",Shajapur,2008,0,2008/07/01
"MADHYA PRADESH",Shajapur,2009,0,2009/07/01
"MADHYA PRADESH",Sheopur,2005,0.738,2005/07/01
"MADHYA PRADESH",Sheopur,2006,0,2006/07/01
"MADHYA PRADESH",Sheopur,2007,0,2007/07/01
"MADHYA PRADESH",Sheopur,2008,0,2008/07/01
"MADHYA PRADESH",Sheopur,2009,0,2009/07/01
"MADHYA PRADESH",Shivpuri,2005,0.91361111111111,2005/07/01
"MADHYA PRADESH",Shivpuri,2006,0,2006/07/01
"MADHYA PRADESH",Shivpuri,2007,0,2007/07/01
"MADHYA PRADESH",Shivpuri,2008,0,2008/07/01
"MADHYA PRADESH",Shivpuri,2009,0,2009/07/01
"MADHYA PRADESH",Sidhi,2005,1.42052631578947,2005/07/01
"MADHYA PRADESH",Sidhi,2006,0,2006/07/01
"MADHYA PRADESH",Sidhi,2007,0,2007/07/01
"MADHYA PRADESH",Sidhi,2008,0,2008/07/01
"MADHYA PRADESH",Sidhi,2009,0,2009/07/01
"MADHYA PRADESH",Tikamgarh,2005,0,2005/07/01
"MADHYA PRADESH",Tikamgarh,2006,0,2006/07/01
"MADHYA PRADESH",Tikamgarh,2007,0,2007/07/01
"MADHYA PRADESH",Tikamgarh,2008,0,2008/07/01
"MADHYA PRADESH",Tikamgarh,2009,0,2009/07/01
"MADHYA PRADESH",Ujjain,2005,0,2005/07/01
"MADHYA PRADESH",Ujjain,2006,0,2006/07/01
"MADHYA PRADESH",Ujjain,2007,0,2007/07/01
"MADHYA PRADESH",Ujjain,2008,0,2008/07/01
"MADHYA PRADESH",Ujjain,2009,0,2009/07/01
"MADHYA PRADESH",Umaria,2005,1.48829268292683,2005/07/01
"MADHYA PRADESH",Umaria,2006,0,2006/07/01
"MADHYA PRADESH",Umaria,2007,0,2007/07/01
"MADHYA PRADESH",Umaria,2008,0,2008/07/01
"MADHYA PRADESH",Umaria,2009,0,2009/07/01
"MADHYA PRADESH",Vidisha,2005,0.88333333333333,2005/07/01
"MADHYA PRADESH",Vidisha,2006,0,2006/07/01
"MADHYA PRADESH",Vidisha,2007,0,2007/07/01
"MADHYA PRADESH",Vidisha,2008,0,2008/07/01
"MADHYA PRADESH",Vidisha,2009,0,2009/07/01
"MADHYA PRADESH","West Nimar",2005,0,2005/07/01
"MADHYA PRADESH","West Nimar",2006,3.29652173913043,2006/07/01
"MADHYA PRADESH","West Nimar",2007,0,2007/07/01
"MADHYA PRADESH","West Nimar",2008,0,2008/07/01
"MADHYA PRADESH","West Nimar",2009,0,2009/07/01
MAHARASHTRA,Ahmadnagar,2005,0,2005/07/01
MAHARASHTRA,Ahmadnagar,2006,0,2006/07/01
MAHARASHTRA,Ahmadnagar,2007,0,2007/07/01
MAHARASHTRA,Ahmadnagar,2008,0,2008/07/01
MAHARASHTRA,Ahmadnagar,2009,0,2009/07/01
MAHARASHTRA,Akola,2005,0,2005/07/01
MAHARASHTRA,Akola,2006,0,2006/07/01
MAHARASHTRA,Akola,2007,0,2007/07/01
MAHARASHTRA,Akola,2008,0,2008/07/01
MAHARASHTRA,Akola,2009,0,2009/07/01
MAHARASHTRA,Amravati,2005,0,2005/07/01
MAHARASHTRA,Amravati,2006,0,2006/07/01
MAHARASHTRA,Amravati,2007,0,2007/07/01
MAHARASHTRA,Amravati,2008,0,2008/07/01
MAHARASHTRA,Amravati,2009,0,2009/07/01
MAHARASHTRA,Aurangabad,2005,0,2005/07/01
MAHARASHTRA,Aurangabad,2006,0,2006/07/01
MAHARASHTRA,Aurangabad,2007,0,2007/07/01
MAHARASHTRA,Aurangabad,2008,0,2008/07/01
MAHARASHTRA,Aurangabad,2009,0,2009/07/01
MAHARASHTRA,Bhandara,2005,0,2005/07/01
MAHARASHTRA,Bhandara,2006,0,2006/07/01
MAHARASHTRA,Bhandara,2007,0,2007/07/01
MAHARASHTRA,Bhandara,2008,0,2008/07/01
MAHARASHTRA,Bhandara,2009,0,2009/07/01
MAHARASHTRA,Bid,2005,0,2005/07/01
MAHARASHTRA,Bid,2006,0,2006/07/01
MAHARASHTRA,Bid,2007,0,2007/07/01
MAHARASHTRA,Bid,2008,0,2008/07/01
MAHARASHTRA,Bid,2009,0,2009/07/01
MAHARASHTRA,Buldana,2005,0,2005/07/01
MAHARASHTRA,Buldana,2006,0,2006/07/01
MAHARASHTRA,Buldana,2007,0,2007/07/01
MAHARASHTRA,Buldana,2008,0,2008/07/01
MAHARASHTRA,Buldana,2009,0,2009/07/01
MAHARASHTRA,Chandrapur,2005,0,2005/07/01
MAHARASHTRA,Chandrapur,2006,0,2006/07/01
MAHARASHTRA,Chandrapur,2007,0,2007/07/01
MAHARASHTRA,Chandrapur,2008,0,2008/07/01
MAHARASHTRA,Chandrapur,2009,0,2009/07/01
MAHARASHTRA,Dhule,2005,0,2005/07/01
MAHARASHTRA,Dhule,2006,0,2006/07/01
MAHARASHTRA,Dhule,2007,0,2007/07/01
MAHARASHTRA,Dhule,2008,0,2008/07/01
MAHARASHTRA,Dhule,2009,0,2009/07/01
MAHARASHTRA,Gadchiroli,2005,0,2005/07/01
MAHARASHTRA,Gadchiroli,2006,0,2006/07/01
MAHARASHTRA,Gadchiroli,2007,0,2007/07/01
MAHARASHTRA,Gadchiroli,2008,0,2008/07/01
MAHARASHTRA,Gadchiroli,2009,0,2009/07/01
MAHARASHTRA,Gondiya,2005,0,2005/07/01
MAHARASHTRA,Gondiya,2006,0,2006/07/01
MAHARASHTRA,Gondiya,2007,0,2007/07/01
MAHARASHTRA,Gondiya,2008,0,2008/07/01
MAHARASHTRA,Gondiya,2009,0,2009/07/01
MAHARASHTRA,Hingoli,2005,0,2005/07/01
MAHARASHTRA,Hingoli,2006,0,2006/07/01
MAHARASHTRA,Hingoli,2007,0,2007/07/01
MAHARASHTRA,Hingoli,2008,0,2008/07/01
MAHARASHTRA,Hingoli,2009,0,2009/07/01
MAHARASHTRA,Jalgaon,2005,0,2005/07/01
MAHARASHTRA,Jalgaon,2006,0,2006/07/01
MAHARASHTRA,Jalgaon,2007,0,2007/07/01
MAHARASHTRA,Jalgaon,2008,0,2008/07/01
MAHARASHTRA,Jalgaon,2009,0,2009/07/01
MAHARASHTRA,Jalna,2005,0,2005/07/01
MAHARASHTRA,Jalna,2006,0,2006/07/01
MAHARASHTRA,Jalna,2007,0,2007/07/01
MAHARASHTRA,Jalna,2008,0,2008/07/01
MAHARASHTRA,Jalna,2009,0,2009/07/01
MAHARASHTRA,Kolhapur,2005,0,2005/07/01
MAHARASHTRA,Kolhapur,2006,0,2006/07/01
MAHARASHTRA,Kolhapur,2007,0,2007/07/01
MAHARASHTRA,Kolhapur,2008,0,2008/07/01
MAHARASHTRA,Kolhapur,2009,0,2009/07/01
MAHARASHTRA,Latur,2005,0,2005/07/01
MAHARASHTRA,Latur,2006,0,2006/07/01
MAHARASHTRA,Latur,2007,0,2007/07/01
MAHARASHTRA,Latur,2008,0,2008/07/01
MAHARASHTRA,Latur,2009,0,2009/07/01
MAHARASHTRA,Mumbai,2005,0,2005/07/01
MAHARASHTRA,Mumbai,2006,0,2006/07/01
MAHARASHTRA,Mumbai,2007,0,2007/07/01
MAHARASHTRA,Mumbai,2008,0,2008/07/01
MAHARASHTRA,Mumbai,2009,0,2009/07/01
MAHARASHTRA,"Mumbai (Suburban)",2005,0,2005/07/01
MAHARASHTRA,"Mumbai (Suburban)",2006,0,2006/07/01
MAHARASHTRA,"Mumbai (Suburban)",2007,0,2007/07/01
MAHARASHTRA,"Mumbai (Suburban)",2008,0,2008/07/01
MAHARASHTRA,"Mumbai (Suburban)",2009,0,2009/07/01
MAHARASHTRA,Nagpur,2005,0,2005/07/01
MAHARASHTRA,Nagpur,2006,0,2006/07/01
MAHARASHTRA,Nagpur,2007,0,2007/07/01
MAHARASHTRA,Nagpur,2008,0,2008/07/01
MAHARASHTRA,Nagpur,2009,0,2009/07/01
MAHARASHTRA,Nanded,2005,0,2005/07/01
MAHARASHTRA,Nanded,2006,0,2006/07/01
MAHARASHTRA,Nanded,2007,0,2007/07/01
MAHARASHTRA,Nanded,2008,0,2008/07/01
MAHARASHTRA,Nanded,2009,0,2009/07/01
MAHARASHTRA,Nandurbar,2005,0,2005/07/01
MAHARASHTRA,Nandurbar,2006,0,2006/07/01
MAHARASHTRA,Nandurbar,2007,0,2007/07/01
MAHARASHTRA,Nandurbar,2008,0,2008/07/01
MAHARASHTRA,Nandurbar,2009,0,2009/07/01
MAHARASHTRA,Nashik,2005,0,2005/07/01
MAHARASHTRA,Nashik,2006,0,2006/07/01
MAHARASHTRA,Nashik,2007,0,2007/07/01
MAHARASHTRA,Nashik,2008,0,2008/07/01
MAHARASHTRA,Nashik,2009,0,2009/07/01
MAHARASHTRA,Osmanabad,2005,0,2005/07/01
MAHARASHTRA,Osmanabad,2006,0,2006/07/01
MAHARASHTRA,Osmanabad,2007,0,2007/07/01
MAHARASHTRA,Osmanabad,2008,0,2008/07/01
MAHARASHTRA,Osmanabad,2009,0,2009/07/01
MAHARASHTRA,Parbhani,2005,0,2005/07/01
MAHARASHTRA,Parbhani,2006,0,2006/07/01
MAHARASHTRA,Parbhani,2007,0,2007/07/01
MAHARASHTRA,Parbhani,2008,0,2008/07/01
MAHARASHTRA,Parbhani,2009,0,2009/07/01
MAHARASHTRA,Pune,2005,0,2005/07/01
MAHARASHTRA,Pune,2006,0,2006/07/01
MAHARASHTRA,Pune,2007,0,2007/07/01
MAHARASHTRA,Pune,2008,0,2008/07/01
MAHARASHTRA,Pune,2009,0,2009/07/01
MAHARASHTRA,Raigarh,2005,0,2005/07/01
MAHARASHTRA,Raigarh,2006,0,2006/07/01
MAHARASHTRA,Raigarh,2007,0,2007/07/01
MAHARASHTRA,Raigarh,2008,0,2008/07/01
MAHARASHTRA,Raigarh,2009,0,2009/07/01
MAHARASHTRA,Ratnagiri,2005,0,2005/07/01
MAHARASHTRA,Ratnagiri,2006,0,2006/07/01
MAHARASHTRA,Ratnagiri,2007,0,2007/07/01
MAHARASHTRA,Ratnagiri,2008,0,2008/07/01
MAHARASHTRA,Ratnagiri,2009,0,2009/07/01
MAHARASHTRA,Sangli,2005,0,2005/07/01
MAHARASHTRA,Sangli,2006,0,2006/07/01
MAHARASHTRA,Sangli,2007,0,2007/07/01
MAHARASHTRA,Sangli,2008,0,2008/07/01
MAHARASHTRA,Sangli,2009,0,2009/07/01
MAHARASHTRA,Satara,2005,0,2005/07/01
MAHARASHTRA,Satara,2006,0,2006/07/01
MAHARASHTRA,Satara,2007,0,2007/07/01
MAHARASHTRA,Satara,2008,0,2008/07/01
MAHARASHTRA,Satara,2009,0,2009/07/01
MAHARASHTRA,Sindhudurg,2005,0,2005/07/01
MAHARASHTRA,Sindhudurg,2006,0,2006/07/01
MAHARASHTRA,Sindhudurg,2007,0,2007/07/01
MAHARASHTRA,Sindhudurg,2008,0,2008/07/01
MAHARASHTRA,Sindhudurg,2009,0,2009/07/01
MAHARASHTRA,Solapur,2005,0,2005/07/01
MAHARASHTRA,Solapur,2006,0,2006/07/01
MAHARASHTRA,Solapur,2007,0,2007/07/01
MAHARASHTRA,Solapur,2008,0,2008/07/01
MAHARASHTRA,Solapur,2009,0,2009/07/01
MAHARASHTRA,Thane,2005,0,2005/07/01
MAHARASHTRA,Thane,2006,0,2006/07/01
MAHARASHTRA,Thane,2007,0,2007/07/01
MAHARASHTRA,Thane,2008,0,2008/07/01
MAHARASHTRA,Thane,2009,0,2009/07/01
MAHARASHTRA,Wardha,2005,0,2005/07/01
MAHARASHTRA,Wardha,2006,0,2006/07/01
MAHARASHTRA,Wardha,2007,0,2007/07/01
MAHARASHTRA,Wardha,2008,0,2008/07/01
MAHARASHTRA,Wardha,2009,0,2009/07/01
MAHARASHTRA,Washim,2005,0,2005/07/01
MAHARASHTRA,Washim,2006,0,2006/07/01
MAHARASHTRA,Washim,2007,0,2007/07/01
MAHARASHTRA,Washim,2008,0,2008/07/01
MAHARASHTRA,Washim,2009,0,2009/07/01
MAHARASHTRA,Yavatmal,2005,0,2005/07/01
MAHARASHTRA,Yavatmal,2006,0,2006/07/01
MAHARASHTRA,Yavatmal,2007,0,2007/07/01
MAHARASHTRA,Yavatmal,2008,0,2008/07/01
MAHARASHTRA,Yavatmal,2009,0,2009/07/01
MANIPUR,Bishnupur,2005,0,2005/07/01
MANIPUR,Bishnupur,2006,0,2006/07/01
MANIPUR,Bishnupur,2007,0,2007/07/01
MANIPUR,Bishnupur,2008,0,2008/07/01
MANIPUR,Bishnupur,2009,0,2009/07/01
MANIPUR,Chandel,2005,0,2005/07/01
MANIPUR,Chandel,2006,0,2006/07/01
MANIPUR,Chandel,2007,0,2007/07/01
MANIPUR,Chandel,2008,0,2008/07/01
MANIPUR,Chandel,2009,0,2009/07/01
MANIPUR,Churachandpur,2005,0,2005/07/01
MANIPUR,Churachandpur,2006,0,2006/07/01
MANIPUR,Churachandpur,2007,0,2007/07/01
MANIPUR,Churachandpur,2008,0,2008/07/01
MANIPUR,Churachandpur,2009,0,2009/07/01
MANIPUR,"Imphal East",2005,0,2005/07/01
MANIPUR,"Imphal East",2006,0,2006/07/01
MANIPUR,"Imphal East",2007,0,2007/07/01
MANIPUR,"Imphal East",2008,0,2008/07/01
MANIPUR,"Imphal East",2009,0,2009/07/01
MANIPUR,"Imphal West",2005,0,2005/07/01
MANIPUR,"Imphal West",2006,0,2006/07/01
MANIPUR,"Imphal West",2007,0,2007/07/01
MANIPUR,"Imphal West",2008,0,2008/07/01
MANIPUR,"Imphal West",2009,0,2009/07/01
MANIPUR,Senapati,2005,0,2005/07/01
MANIPUR,Senapati,2006,0,2006/07/01
MANIPUR,Senapati,2007,0,2007/07/01
MANIPUR,Senapati,2008,0,2008/07/01
MANIPUR,Senapati,2009,0,2009/07/01
MANIPUR,Tamenglong,2005,0,2005/07/01
MANIPUR,Tamenglong,2006,0,2006/07/01
MANIPUR,Tamenglong,2007,0,2007/07/01
MANIPUR,Tamenglong,2008,0,2008/07/01
MANIPUR,Tamenglong,2009,0,2009/07/01
MANIPUR,Thoubal,2005,0,2005/07/01
MANIPUR,Thoubal,2006,0,2006/07/01
MANIPUR,Thoubal,2007,0,2007/07/01
MANIPUR,Thoubal,2008,0,2008/07/01
MANIPUR,Thoubal,2009,0,2009/07/01
MANIPUR,Ukhrul,2005,0,2005/07/01
MANIPUR,Ukhrul,2006,0,2006/07/01
MANIPUR,Ukhrul,2007,0,2007/07/01
MANIPUR,Ukhrul,2008,0,2008/07/01
MANIPUR,Ukhrul,2009,0,2009/07/01
MEGHALAYA,"East Garo Hills",2005,0,2005/07/01
MEGHALAYA,"East Garo Hills",2006,0.21,2006/07/01
MEGHALAYA,"East Garo Hills",2007,0,2007/07/01
MEGHALAYA,"East Garo Hills",2008,0,2008/07/01
MEGHALAYA,"East Garo Hills",2009,0,2009/07/01
MEGHALAYA,"East Khasi Hills",2005,0.2375,2005/07/01
MEGHALAYA,"East Khasi Hills",2006,0.05,2006/07/01
MEGHALAYA,"East Khasi Hills",2007,0,2007/07/01
MEGHALAYA,"East Khasi Hills",2008,0,2008/07/01
MEGHALAYA,"East Khasi Hills",2009,0,2009/07/01
MEGHALAYA,"Jaintia Hills",2005,1.16,2005/07/01
MEGHALAYA,"Jaintia Hills",2006,0,2006/07/01
MEGHALAYA,"Jaintia Hills",2007,0,2007/07/01
MEGHALAYA,"Jaintia Hills",2008,0,2008/07/01
MEGHALAYA,"Jaintia Hills",2009,0,2009/07/01
MEGHALAYA,"Ri Bhoi",2005,0.505,2005/07/01
MEGHALAYA,"Ri Bhoi",2006,0.75,2006/07/01
MEGHALAYA,"Ri Bhoi",2007,0,2007/07/01
MEGHALAYA,"Ri Bhoi",2008,0,2008/07/01
MEGHALAYA,"Ri Bhoi",2009,0,2009/07/01
MEGHALAYA,"South Garo Hills",2005,0,2005/07/01
MEGHALAYA,"South Garo Hills",2006,0,2006/07/01
MEGHALAYA,"South Garo Hills",2007,0,2007/07/01
MEGHALAYA,"South Garo Hills",2008,0,2008/07/01
MEGHALAYA,"South Garo Hills",2009,0,2009/07/01
MEGHALAYA,"West Garo Hills",2005,0.15916666666667,2005/07/01
MEGHALAYA,"West Garo Hills",2006,0.62846153846154,2006/07/01
MEGHALAYA,"West Garo Hills",2007,0,2007/07/01
MEGHALAYA,"West Garo Hills",2008,0,2008/07/01
MEGHALAYA,"West Garo Hills",2009,0,2009/07/01
MEGHALAYA,"West Khasi Hills",2005,1.1,2005/07/01
MEGHALAYA,"West Khasi Hills",2006,1.3,2006/07/01
MEGHALAYA,"West Khasi Hills",2007,0,2007/07/01
MEGHALAYA,"West Khasi Hills",2008,0,2008/07/01
MEGHALAYA,"West Khasi Hills",2009,0,2009/07/01
MIZORAM,Aizawl,2005,0,2005/07/01
MIZORAM,Aizawl,2006,0,2006/07/01
MIZORAM,Aizawl,2007,0,2007/07/01
MIZORAM,Aizawl,2008,0,2008/07/01
MIZORAM,Aizawl,2009,0,2009/07/01
MIZORAM,Champhai,2005,0,2005/07/01
MIZORAM,Champhai,2006,0,2006/07/01
MIZORAM,Champhai,2007,0,2007/07/01
MIZORAM,Champhai,2008,0,2008/07/01
MIZORAM,Champhai,2009,0,2009/07/01
MIZORAM,Kolasib,2005,0,2005/07/01
MIZORAM,Kolasib,2006,0,2006/07/01
MIZORAM,Kolasib,2007,0,2007/07/01
MIZORAM,Kolasib,2008,0,2008/07/01
MIZORAM,Kolasib,2009,0,2009/07/01
MIZORAM,Lawngtlai,2005,0,2005/07/01
MIZORAM,Lawngtlai,2006,0,2006/07/01
MIZORAM,Lawngtlai,2007,0,2007/07/01
MIZORAM,Lawngtlai,2008,0,2008/07/01
MIZORAM,Lawngtlai,2009,0,2009/07/01
MIZORAM,Lunglei,2005,0,2005/07/01
MIZORAM,Lunglei,2006,0,2006/07/01
MIZORAM,Lunglei,2007,0,2007/07/01
MIZORAM,Lunglei,2008,0,2008/07/01
MIZORAM,Lunglei,2009,0,2009/07/01
MIZORAM,Mamit,2005,0,2005/07/01
MIZORAM,Mamit,2006,0,2006/07/01
MIZORAM,Mamit,2007,0,2007/07/01
MIZORAM,Mamit,2008,0,2008/07/01
MIZORAM,Mamit,2009,0,2009/07/01
MIZORAM,Saiha,2005,0,2005/07/01
MIZORAM,Saiha,2006,0,2006/07/01
MIZORAM,Saiha,2007,0,2007/07/01
MIZORAM,Saiha,2008,0,2008/07/01
MIZORAM,Saiha,2009,0,2009/07/01
MIZORAM,Serchhip,2005,0,2005/07/01
MIZORAM,Serchhip,2006,0,2006/07/01
MIZORAM,Serchhip,2007,0,2007/07/01
MIZORAM,Serchhip,2008,0,2008/07/01
MIZORAM,Serchhip,2009,0,2009/07/01
NAGALAND,Dimapur,2005,0,2005/07/01
NAGALAND,Dimapur,2006,0,2006/07/01
NAGALAND,Dimapur,2007,0,2007/07/01
NAGALAND,Dimapur,2008,0,2008/07/01
NAGALAND,Dimapur,2009,0,2009/07/01
NAGALAND,Kohima,2005,0,2005/07/01
NAGALAND,Kohima,2006,0,2006/07/01
NAGALAND,Kohima,2007,0,2007/07/01
NAGALAND,Kohima,2008,0,2008/07/01
NAGALAND,Kohima,2009,0,2009/07/01
NAGALAND,Mokokchung,2005,0,2005/07/01
NAGALAND,Mokokchung,2006,0,2006/07/01
NAGALAND,Mokokchung,2007,0,2007/07/01
NAGALAND,Mokokchung,2008,0,2008/07/01
NAGALAND,Mokokchung,2009,0,2009/07/01
NAGALAND,Mon,2005,0,2005/07/01
NAGALAND,Mon,2006,0,2006/07/01
NAGALAND,Mon,2007,0,2007/07/01
NAGALAND,Mon,2008,0,2008/07/01
NAGALAND,Mon,2009,0,2009/07/01
NAGALAND,Phek,2005,0,2005/07/01
NAGALAND,Phek,2006,0,2006/07/01
NAGALAND,Phek,2007,0,2007/07/01
NAGALAND,Phek,2008,0,2008/07/01
NAGALAND,Phek,2009,0,2009/07/01
NAGALAND,Tuensang,2005,0,2005/07/01
NAGALAND,Tuensang,2006,0,2006/07/01
NAGALAND,Tuensang,2007,0,2007/07/01
NAGALAND,Tuensang,2008,0,2008/07/01
NAGALAND,Tuensang,2009,0,2009/07/01
NAGALAND,Wokha,2005,0,2005/07/01
NAGALAND,Wokha,2006,0,2006/07/01
NAGALAND,Wokha,2007,0,2007/07/01
NAGALAND,Wokha,2008,0,2008/07/01
NAGALAND,Wokha,2009,0,2009/07/01
NAGALAND,Zunheboto,2005,0,2005/07/01
NAGALAND,Zunheboto,2006,0,2006/07/01
NAGALAND,Zunheboto,2007,0,2007/07/01
NAGALAND,Zunheboto,2008,0,2008/07/01
NAGALAND,Zunheboto,2009,0,2009/07/01
ORISSA,Anugul,2005,0.56648648648649,2005/07/01
