State.ID,District.ID,Year,Avg.Monthly.Rainfall
"Andhra Pradesh",Hyderabad,1946,423.823333333333
"Andhra Pradesh",Hyderabad,1947,415.1025
"Andhra Pradesh",Hyderabad,1948,390.169166666667
"Andhra Pradesh",Hyderabad,1949,433.266666666667
"Andhra Pradesh",Hyderabad,1950,390.866666666667
"Andhra Pradesh",Hyderabad,1951,403.258333333333
"Andhra Pradesh",Hyderabad,1952,360.121666666667
"Andhra Pradesh",Hyderabad,1953,421.995833333333
"Andhra Pradesh",Hyderabad,1954,406.045
"Andhra Pradesh",Hyderabad,1955,468.654166666667
"Andhra Pradesh",Hyderabad,1956,457.654166666667
"Andhra Pradesh",Hyderabad,1957,405.795833333333
"Andhra Pradesh",Hyderabad,1958,426.101666666667
"Andhra Pradesh",Hyderabad,1959,450.101666666667
"Andhra Pradesh",Hyderabad,1960,403.290833333333
"Andhra Pradesh",Hyderabad,1961,457.471666666667
"Andhra Pradesh",Hyderabad,1962,474.855833333333
"Andhra Pradesh",Hyderabad,1963,408.664166666667
"Andhra Pradesh",Hyderabad,1964,422.471666666667
"Andhra Pradesh",Hyderabad,1965,356.446666666667
"Andhra Pradesh",Hyderabad,1966,385.26
"Andhra Pradesh",Hyderabad,1967,397.7325
"Andhra Pradesh",Hyderabad,1968,379.056666666667
"Andhra Pradesh",Hyderabad,1969,447.0825
"Andhra Pradesh",Hyderabad,1970,450.6975
"Andhra Pradesh",Hyderabad,1971,390.181666666667
"Andhra Pradesh",Hyderabad,1972,295.39
"Andhra Pradesh",Hyderabad,1973,418.431666666667
"Andhra Pradesh",Hyderabad,1974,419.443333333333
"Andhra Pradesh",Hyderabad,1975,462.896666666667
"Andhra Pradesh",Hyderabad,1976,402.44
"Andhra Pradesh",Hyderabad,1977,431.1425
"Andhra Pradesh",Hyderabad,1978,503.321666666667
"Andhra Pradesh",Hyderabad,1979,400.55
"Andhra Pradesh",Hyderabad,1980,372.156666666667
"Andhra Pradesh",Hyderabad,1981,474.9025
"Andhra Pradesh",Hyderabad,1982,387.149166666667
"Andhra Pradesh",Hyderabad,1983,460.318333333333
"Andhra Pradesh",Hyderabad,1984,368.57
"Andhra Pradesh",Hyderabad,1985,359.730833333333
"Andhra Pradesh",Hyderabad,1986,388.965833333333
"Andhra Pradesh",Hyderabad,1987,393.645833333333
"Andhra Pradesh",Hyderabad,1988,452.11
"Andhra Pradesh",Hyderabad,1989,430.769166666667
"Andhra Pradesh",Hyderabad,1990,460.768333333333
"Andhra Pradesh",Hyderabad,1991,411.923333333333
"Andhra Pradesh",Hyderabad,1992,395.099166666667
"Andhra Pradesh",Hyderabad,1993,404.056666666667
"Andhra Pradesh",Hyderabad,1994,448.108333333333
"Andhra Pradesh",Hyderabad,1995,481.3975
"Andhra Pradesh",Hyderabad,1996,451.753333333333
"Andhra Pradesh",Hyderabad,1997,414.355
"Andhra Pradesh",Hyderabad,1998,426.128333333333
"Andhra Pradesh",Hyderabad,1999,363.9025
"Andhra Pradesh",Hyderabad,2000,439.0375
"Andhra Pradesh",Hyderabad,2001,398.994166666667
"Andhra Pradesh",Hyderabad,2002,367.363333333333
"Andhra Pradesh",Rangareddi,1901,385.79
"Andhra Pradesh",Rangareddi,1902,353.916666666667
"Andhra Pradesh",Rangareddi,1903,492.515
"Andhra Pradesh",Rangareddi,1904,346.375833333333
"Andhra Pradesh",Rangareddi,1905,374.425833333333
"Andhra Pradesh",Rangareddi,1906,407.129166666667
"Andhra Pradesh",Rangareddi,1907,354.489166666667
"Andhra Pradesh",Rangareddi,1908,363.215
"Andhra Pradesh",Rangareddi,1909,388.515833333333
"Andhra Pradesh",Rangareddi,1910,406.673333333333
"Andhra Pradesh",Rangareddi,1911,330.261666666667
"Andhra Pradesh",Rangareddi,1912,347.504166666667
"Andhra Pradesh",Rangareddi,1913,347.47
"Andhra Pradesh",Rangareddi,1914,403.620833333333
"Andhra Pradesh",Rangareddi,1915,444.515833333333
"Andhra Pradesh",Rangareddi,1916,481.444166666667
"Andhra Pradesh",Rangareddi,1917,464.451666666667
"Andhra Pradesh",Rangareddi,1918,299.835833333333
"Andhra Pradesh",Rangareddi,1919,384.2425
"Andhra Pradesh",Rangareddi,1920,311.618333333333
"Andhra Pradesh",Rangareddi,1921,368.9675
"Andhra Pradesh",Rangareddi,1922,363.963333333333
"Andhra Pradesh",Rangareddi,1923,337.1625
"Andhra Pradesh",Rangareddi,1924,363.534166666667
"Andhra Pradesh",Rangareddi,1925,386.050833333333
"Andhra Pradesh",Rangareddi,1926,341.860833333333
"Andhra Pradesh",Rangareddi,1927,410.211666666667
"Andhra Pradesh",Rangareddi,1928,397.764166666667
"Andhra Pradesh",Rangareddi,1929,334.8425
"Andhra Pradesh",Rangareddi,1930,366.3575
"Andhra Pradesh",Rangareddi,1931,409.695833333333
"Andhra Pradesh",Rangareddi,1932,395.189166666667
"Andhra Pradesh",Rangareddi,1933,461.53
"Andhra Pradesh",Rangareddi,1934,386.875
"Andhra Pradesh",Rangareddi,1935,399.745833333333
"Andhra Pradesh",Rangareddi,1936,406.644166666667
"Andhra Pradesh",Rangareddi,1937,373.000833333333
"Andhra Pradesh",Rangareddi,1938,443.5475
"Andhra Pradesh",Rangareddi,1939,338.764166666667
"Andhra Pradesh",Rangareddi,1940,400.15
"Andhra Pradesh",Rangareddi,1941,316.568333333333
"Andhra Pradesh",Rangareddi,1942,341.88
"Andhra Pradesh",Rangareddi,1943,392.734166666667
"Andhra Pradesh",Rangareddi,1944,411.716666666667
"Andhra Pradesh",Rangareddi,1945,365.875833333333
"Andhra Pradesh",Rangareddi,1946,413.903333333333
"Andhra Pradesh",Rangareddi,1947,399.605
"Andhra Pradesh",Rangareddi,1948,383.408333333333
"Andhra Pradesh",Rangareddi,1949,423.9025
"Andhra Pradesh",Rangareddi,1950,377.795
"Andhra Pradesh",Rangareddi,1951,393.179166666667
"Andhra Pradesh",Rangareddi,1952,349.5475
"Andhra Pradesh",Rangareddi,1953,407.1075
"Andhra Pradesh",Rangareddi,1954,390.415833333333
"Andhra Pradesh",Rangareddi,1955,455.914166666667
"Andhra Pradesh",Rangareddi,1956,446.050833333333
"Andhra Pradesh",Rangareddi,1957,401.468333333333
"Andhra Pradesh",Rangareddi,1958,413.673333333333
"Andhra Pradesh",Rangareddi,1959,438.3875
"Andhra Pradesh",Rangareddi,1960,388.609166666667
"Andhra Pradesh",Rangareddi,1961,444.388333333333
"Andhra Pradesh",Rangareddi,1962,460.469166666667
"Andhra Pradesh",Rangareddi,1963,400.7725
"Andhra Pradesh",Rangareddi,1964,409.199166666667
"Andhra Pradesh",Rangareddi,1965,338.5275
"Andhra Pradesh",Rangareddi,1966,375.194166666667
"Andhra Pradesh",Rangareddi,1967,391.591666666667
"Andhra Pradesh",Rangareddi,1968,366.736666666667
"Andhra Pradesh",Rangareddi,1969,428.779166666667
"Andhra Pradesh",Rangareddi,1970,432.490833333333
"Andhra Pradesh",Rangareddi,1971,373.120833333333
"Andhra Pradesh",Rangareddi,1972,283.645
"Andhra Pradesh",Rangareddi,1973,404.156666666667
"Andhra Pradesh",Rangareddi,1974,403.375
"Andhra Pradesh",Rangareddi,1975,444.474166666667
"Andhra Pradesh",Rangareddi,1976,391.631666666667
"Andhra Pradesh",Rangareddi,1977,419.06
"Andhra Pradesh",Rangareddi,1978,483.313333333333
"Andhra Pradesh",Rangareddi,1979,393.910833333333
"Andhra Pradesh",Rangareddi,1980,358.003333333333
"Andhra Pradesh",Rangareddi,1981,463.643333333333
"Andhra Pradesh",Rangareddi,1982,383.006666666667
"Andhra Pradesh",Rangareddi,1983,444.534166666667
"Andhra Pradesh",Rangareddi,1984,353.4825
"Andhra Pradesh",Rangareddi,1985,355.5275
"Andhra Pradesh",Rangareddi,1986,377.0025
"Andhra Pradesh",Rangareddi,1987,385.0125
"Andhra Pradesh",Rangareddi,1988,437.246666666667
"Andhra Pradesh",Rangareddi,1989,414.268333333333
"Andhra Pradesh",Rangareddi,1990,449.556666666667
"Andhra Pradesh",Rangareddi,1991,400.690833333333
"Andhra Pradesh",Rangareddi,1992,386.735
"Andhra Pradesh",Rangareddi,1993,395.610833333333
"Andhra Pradesh",Rangareddi,1994,438.1775
"Andhra Pradesh",Rangareddi,1995,461.940833333333
"Andhra Pradesh",Rangareddi,1996,436.059166666667
"Andhra Pradesh",Rangareddi,1997,404.905833333333
"Andhra Pradesh",Rangareddi,1998,415.303333333333
"Andhra Pradesh",Rangareddi,1999,353.728333333333
"Andhra Pradesh",Rangareddi,2000,424.235833333333
"Andhra Pradesh",Rangareddi,2001,387.985833333333
"Andhra Pradesh",Rangareddi,2002,358.0875
"Andhra Pradesh",Mahbubnagar,1901,327.4025
"Andhra Pradesh",Mahbubnagar,1902,334.59
"Andhra Pradesh",Mahbubnagar,1903,447.0275
"Andhra Pradesh",Mahbubnagar,1904,302.435833333333
"Andhra Pradesh",Mahbubnagar,1905,327.024166666667
"Andhra Pradesh",Mahbubnagar,1906,364.735833333333
"Andhra Pradesh",Mahbubnagar,1907,311.515
"Andhra Pradesh",Mahbubnagar,1908,310.484166666667
"Andhra Pradesh",Mahbubnagar,1909,330.645
"Andhra Pradesh",Mahbubnagar,1910,378.464166666667
"Andhra Pradesh",Mahbubnagar,1911,289.848333333333
"Andhra Pradesh",Mahbubnagar,1912,323.549166666667
"Andhra Pradesh",Mahbubnagar,1913,301.641666666667
"Andhra Pradesh",Mahbubnagar,1914,358.030833333333
"Andhra Pradesh",Mahbubnagar,1915,384.21
"Andhra Pradesh",Mahbubnagar,1916,423.98
"Andhra Pradesh",Mahbubnagar,1917,409.5475
"Andhra Pradesh",Mahbubnagar,1918,283.7825
"Andhra Pradesh",Mahbubnagar,1919,353.841666666667
"Andhra Pradesh",Mahbubnagar,1920,284.368333333333
"Andhra Pradesh",Mahbubnagar,1921,324.514166666667
"Andhra Pradesh",Mahbubnagar,1922,306.4225
"Andhra Pradesh",Mahbubnagar,1923,283.238333333333
"Andhra Pradesh",Mahbubnagar,1924,324.128333333333
"Andhra Pradesh",Mahbubnagar,1925,344.093333333333
"Andhra Pradesh",Mahbubnagar,1926,297.401666666667
"Andhra Pradesh",Mahbubnagar,1927,353.085
"Andhra Pradesh",Mahbubnagar,1928,355.2425
"Andhra Pradesh",Mahbubnagar,1929,304.484166666667
"Andhra Pradesh",Mahbubnagar,1930,349.25
"Andhra Pradesh",Mahbubnagar,1931,367.831666666667
"Andhra Pradesh",Mahbubnagar,1932,367.789166666667
"Andhra Pradesh",Mahbubnagar,1933,397.41
"Andhra Pradesh",Mahbubnagar,1934,313.834166666667
"Andhra Pradesh",Mahbubnagar,1935,338.85
"Andhra Pradesh",Mahbubnagar,1936,348.3175
"Andhra Pradesh",Mahbubnagar,1937,318.2025
"Andhra Pradesh",Mahbubnagar,1938,381.82
"Andhra Pradesh",Mahbubnagar,1939,319.715833333333
"Andhra Pradesh",Mahbubnagar,1940,373.02
"Andhra Pradesh",Mahbubnagar,1941,291.555833333333
"Andhra Pradesh",Mahbubnagar,1942,291.1975
"Andhra Pradesh",Mahbubnagar,1943,374.611666666667
"Andhra Pradesh",Mahbubnagar,1944,356.610833333333
"Andhra Pradesh",Mahbubnagar,1945,325.32
"Andhra Pradesh",Mahbubnagar,1946,385.869166666667
"Andhra Pradesh",Mahbubnagar,1947,364.925
"Andhra Pradesh",Mahbubnagar,1948,345.613333333333
"Andhra Pradesh",Mahbubnagar,1949,372.663333333333
"Andhra Pradesh",Mahbubnagar,1950,357.479166666667
"Andhra Pradesh",Mahbubnagar,1951,351.649166666667
"Andhra Pradesh",Mahbubnagar,1952,315.6975
"Andhra Pradesh",Mahbubnagar,1953,347.066666666667
"Andhra Pradesh",Mahbubnagar,1954,344.041666666667
"Andhra Pradesh",Mahbubnagar,1955,402.246666666667
"Andhra Pradesh",Mahbubnagar,1956,415.211666666667
"Andhra Pradesh",Mahbubnagar,1957,340.876666666667
"Andhra Pradesh",Mahbubnagar,1958,371.723333333333
"Andhra Pradesh",Mahbubnagar,1959,384.8025
"Andhra Pradesh",Mahbubnagar,1960,335.051666666667
"Andhra Pradesh",Mahbubnagar,1961,377.9075
"Andhra Pradesh",Mahbubnagar,1962,410.524166666667
"Andhra Pradesh",Mahbubnagar,1963,350.360833333333
"Andhra Pradesh",Mahbubnagar,1964,359.68
"Andhra Pradesh",Mahbubnagar,1965,290.060833333333
"Andhra Pradesh",Mahbubnagar,1966,334.533333333333
"Andhra Pradesh",Mahbubnagar,1967,330.209166666667
"Andhra Pradesh",Mahbubnagar,1968,336.061666666667
"Andhra Pradesh",Mahbubnagar,1969,389.315833333333
"Andhra Pradesh",Mahbubnagar,1970,369.241666666667
"Andhra Pradesh",Mahbubnagar,1971,350.941666666667
"Andhra Pradesh",Mahbubnagar,1972,259.744166666667
"Andhra Pradesh",Mahbubnagar,1973,352.12
"Andhra Pradesh",Mahbubnagar,1974,362.406666666667
"Andhra Pradesh",Mahbubnagar,1975,398.835833333333
"Andhra Pradesh",Mahbubnagar,1976,339.983333333333
"Andhra Pradesh",Mahbubnagar,1977,386.720833333333
"Andhra Pradesh",Mahbubnagar,1978,445.709166666667
"Andhra Pradesh",Mahbubnagar,1979,365.891666666667
"Andhra Pradesh",Mahbubnagar,1980,323.808333333333
"Andhra Pradesh",Mahbubnagar,1981,407.3925
"Andhra Pradesh",Mahbubnagar,1982,340.254166666667
"Andhra Pradesh",Mahbubnagar,1983,385.465
"Andhra Pradesh",Mahbubnagar,1984,303.349166666667
"Andhra Pradesh",Mahbubnagar,1985,313.048333333333
"Andhra Pradesh",Mahbubnagar,1986,352.638333333333
"Andhra Pradesh",Mahbubnagar,1987,349.266666666667
"Andhra Pradesh",Mahbubnagar,1988,382.041666666667
"Andhra Pradesh",Mahbubnagar,1989,362.409166666667
"Andhra Pradesh",Mahbubnagar,1990,393.615
"Andhra Pradesh",Mahbubnagar,1991,354.915
"Andhra Pradesh",Mahbubnagar,1992,345.4625
"Andhra Pradesh",Mahbubnagar,1993,355.955
"Andhra Pradesh",Mahbubnagar,1994,385.9575
"Andhra Pradesh",Mahbubnagar,1995,416.355
"Andhra Pradesh",Mahbubnagar,1996,399.644166666667
"Andhra Pradesh",Mahbubnagar,1997,375.564166666667
"Andhra Pradesh",Mahbubnagar,1998,367.465833333333
"Andhra Pradesh",Mahbubnagar,1999,327.338333333333
"Andhra Pradesh",Mahbubnagar,2000,389.026666666667
"Andhra Pradesh",Mahbubnagar,2001,341.168333333333
"Andhra Pradesh",Mahbubnagar,2002,318.623333333333
"Andhra Pradesh",Nalgonda,1901,332.196666666667
"Andhra Pradesh",Nalgonda,1902,342.920833333333
"Andhra Pradesh",Nalgonda,1903,446.953333333333
"Andhra Pradesh",Nalgonda,1904,319.759166666667
"Andhra Pradesh",Nalgonda,1905,332.360833333333
"Andhra Pradesh",Nalgonda,1906,365.331666666667
"Andhra Pradesh",Nalgonda,1907,316.800833333333
"Andhra Pradesh",Nalgonda,1908,325.573333333333
"Andhra Pradesh",Nalgonda,1909,315.22
"Andhra Pradesh",Nalgonda,1910,376.5125
"Andhra Pradesh",Nalgonda,1911,300.7825
"Andhra Pradesh",Nalgonda,1912,311.900833333333
"Andhra Pradesh",Nalgonda,1913,302.89
"Andhra Pradesh",Nalgonda,1914,361.999166666667
"Andhra Pradesh",Nalgonda,1915,412.27
"Andhra Pradesh",Nalgonda,1916,438.114166666667
"Andhra Pradesh",Nalgonda,1917,425.3025
"Andhra Pradesh",Nalgonda,1918,279.485833333333
"Andhra Pradesh",Nalgonda,1919,370.191666666667
"Andhra Pradesh",Nalgonda,1920,279.834166666667
"Andhra Pradesh",Nalgonda,1921,352.53
"Andhra Pradesh",Nalgonda,1922,325.125833333333
"Andhra Pradesh",Nalgonda,1923,310.941666666667
"Andhra Pradesh",Nalgonda,1924,340.7575
"Andhra Pradesh",Nalgonda,1925,372.940833333333
"Andhra Pradesh",Nalgonda,1926,315.599166666667
"Andhra Pradesh",Nalgonda,1927,368.713333333333
"Andhra Pradesh",Nalgonda,1928,356.6825
"Andhra Pradesh",Nalgonda,1929,297.660833333333
"Andhra Pradesh",Nalgonda,1930,345.594166666667
"Andhra Pradesh",Nalgonda,1931,386.32
"Andhra Pradesh",Nalgonda,1932,353.761666666667
"Andhra Pradesh",Nalgonda,1933,407.065
"Andhra Pradesh",Nalgonda,1934,346.6175
"Andhra Pradesh",Nalgonda,1935,321.260833333333
"Andhra Pradesh",Nalgonda,1936,406.610833333333
"Andhra Pradesh",Nalgonda,1937,331.755833333333
"Andhra Pradesh",Nalgonda,1938,396.6
"Andhra Pradesh",Nalgonda,1939,331.886666666667
"Andhra Pradesh",Nalgonda,1940,371.58
"Andhra Pradesh",Nalgonda,1941,299.1
"Andhra Pradesh",Nalgonda,1942,286.725
"Andhra Pradesh",Nalgonda,1943,337.974166666667
"Andhra Pradesh",Nalgonda,1944,402.8925
"Andhra Pradesh",Nalgonda,1945,350.173333333333
"Andhra Pradesh",Nalgonda,1946,371.1175
"Andhra Pradesh",Nalgonda,1947,358.39
"Andhra Pradesh",Nalgonda,1948,354.7125
"Andhra Pradesh",Nalgonda,1949,372.670833333333
"Andhra Pradesh",Nalgonda,1950,340.291666666667
"Andhra Pradesh",Nalgonda,1951,352.943333333333
"Andhra Pradesh",Nalgonda,1952,314.7625
"Andhra Pradesh",Nalgonda,1953,362.6675
"Andhra Pradesh",Nalgonda,1954,355.879166666667
"Andhra Pradesh",Nalgonda,1955,409.981666666667
"Andhra Pradesh",Nalgonda,1956,401.3325
"Andhra Pradesh",Nalgonda,1957,345.723333333333
"Andhra Pradesh",Nalgonda,1958,373.28
"Andhra Pradesh",Nalgonda,1959,378.574166666667
"Andhra Pradesh",Nalgonda,1960,348.19
"Andhra Pradesh",Nalgonda,1961,394.5575
"Andhra Pradesh",Nalgonda,1962,416.2225
"Andhra Pradesh",Nalgonda,1963,342.250833333333
"Andhra Pradesh",Nalgonda,1964,352.624166666667
"Andhra Pradesh",Nalgonda,1965,300.7725
"Andhra Pradesh",Nalgonda,1966,335.179166666667
"Andhra Pradesh",Nalgonda,1967,331.2225
"Andhra Pradesh",Nalgonda,1968,336.613333333333
"Andhra Pradesh",Nalgonda,1969,389.196666666667
"Andhra Pradesh",Nalgonda,1970,361.446666666667
"Andhra Pradesh",Nalgonda,1971,351.705
"Andhra Pradesh",Nalgonda,1972,282.790833333333
"Andhra Pradesh",Nalgonda,1973,357.475833333333
"Andhra Pradesh",Nalgonda,1974,360.155833333333
"Andhra Pradesh",Nalgonda,1975,410.315
"Andhra Pradesh",Nalgonda,1976,349.5575
"Andhra Pradesh",Nalgonda,1977,377.910833333333
"Andhra Pradesh",Nalgonda,1978,444.543333333333
"Andhra Pradesh",Nalgonda,1979,366.839166666667
"Andhra Pradesh",Nalgonda,1980,346.493333333333
"Andhra Pradesh",Nalgonda,1981,412.853333333333
"Andhra Pradesh",Nalgonda,1982,327.523333333333
"Andhra Pradesh",Nalgonda,1983,401.859166666667
"Andhra Pradesh",Nalgonda,1984,329.051666666667
"Andhra Pradesh",Nalgonda,1985,326.154166666667
"Andhra Pradesh",Nalgonda,1986,349.843333333333
"Andhra Pradesh",Nalgonda,1987,363.444166666667
"Andhra Pradesh",Nalgonda,1988,384.196666666667
"Andhra Pradesh",Nalgonda,1989,389.361666666667
"Andhra Pradesh",Nalgonda,1990,425.691666666667
"Andhra Pradesh",Nalgonda,1991,374.295
"Andhra Pradesh",Nalgonda,1992,341.735833333333
"Andhra Pradesh",Nalgonda,1993,349.443333333333
"Andhra Pradesh",Nalgonda,1994,400.415833333333
"Andhra Pradesh",Nalgonda,1995,442.596666666667
"Andhra Pradesh",Nalgonda,1996,412.039166666667
"Andhra Pradesh",Nalgonda,1997,369.865833333333
"Andhra Pradesh",Nalgonda,1998,368.36
"Andhra Pradesh",Nalgonda,1999,315.093333333333
"Andhra Pradesh",Nalgonda,2000,380.82
"Andhra Pradesh",Nalgonda,2001,361.205
"Andhra Pradesh",Nalgonda,2002,332.631666666667
"Andhra Pradesh",Warangal,1901,363.636666666667
"Andhra Pradesh",Warangal,1902,344.494166666667
"Andhra Pradesh",Warangal,1903,452.030833333333
"Andhra Pradesh",Warangal,1904,318.245833333333
"Andhra Pradesh",Warangal,1905,356.5425
"Andhra Pradesh",Warangal,1906,396.010833333333
"Andhra Pradesh",Warangal,1907,324.0425
"Andhra Pradesh",Warangal,1908,330.908333333333
"Andhra Pradesh",Warangal,1909,327.925833333333
"Andhra Pradesh",Warangal,1910,395.395833333333
"Andhra Pradesh",Warangal,1911,336.906666666667
"Andhra Pradesh",Warangal,1912,330.674166666667
"Andhra Pradesh",Warangal,1913,346.585833333333
"Andhra Pradesh",Warangal,1914,366.42
"Andhra Pradesh",Warangal,1915,428.563333333333
"Andhra Pradesh",Warangal,1916,424.951666666667
"Andhra Pradesh",Warangal,1917,434.919166666667
"Andhra Pradesh",Warangal,1918,297.490833333333
"Andhra Pradesh",Warangal,1919,394.980833333333
"Andhra Pradesh",Warangal,1920,288.353333333333
"Andhra Pradesh",Warangal,1921,381.583333333333
"Andhra Pradesh",Warangal,1922,349.735
"Andhra Pradesh",Warangal,1923,345.759166666667
"Andhra Pradesh",Warangal,1924,366.581666666667
"Andhra Pradesh",Warangal,1925,403.928333333333
"Andhra Pradesh",Warangal,1926,350.198333333333
"Andhra Pradesh",Warangal,1927,410.565833333333
"Andhra Pradesh",Warangal,1928,361.5625
"Andhra Pradesh",Warangal,1929,330.6575
"Andhra Pradesh",Warangal,1930,373.593333333333
"Andhra Pradesh",Warangal,1931,413.309166666667
"Andhra Pradesh",Warangal,1932,375.1
"Andhra Pradesh",Warangal,1933,440.1725
"Andhra Pradesh",Warangal,1934,385.520833333333
"Andhra Pradesh",Warangal,1935,334.026666666667
"Andhra Pradesh",Warangal,1936,457.155
"Andhra Pradesh",Warangal,1937,356.379166666667
"Andhra Pradesh",Warangal,1938,433.995833333333
"Andhra Pradesh",Warangal,1939,335.656666666667
"Andhra Pradesh",Warangal,1940,382.929166666667
"Andhra Pradesh",Warangal,1941,314.8175
"Andhra Pradesh",Warangal,1942,322.1825
"Andhra Pradesh",Warangal,1943,341.530833333333
"Andhra Pradesh",Warangal,1944,437.72
"Andhra Pradesh",Warangal,1945,385.528333333333
"Andhra Pradesh",Warangal,1946,362.033333333333
"Andhra Pradesh",Warangal,1947,380.6525
"Andhra Pradesh",Warangal,1948,385.63
"Andhra Pradesh",Warangal,1949,385.998333333333
"Andhra Pradesh",Warangal,1950,347.525
"Andhra Pradesh",Warangal,1951,377.920833333333
"Andhra Pradesh",Warangal,1952,333.774166666667
"Andhra Pradesh",Warangal,1953,386.774166666667
"Andhra Pradesh",Warangal,1954,359.14
"Andhra Pradesh",Warangal,1955,432.024166666667
"Andhra Pradesh",Warangal,1956,398.316666666667
"Andhra Pradesh",Warangal,1957,392.136666666667
"Andhra Pradesh",Warangal,1958,365.840833333333
"Andhra Pradesh",Warangal,1959,397.906666666667
"Andhra Pradesh",Warangal,1960,360.959166666667
"Andhra Pradesh",Warangal,1961,422.88
"Andhra Pradesh",Warangal,1962,431.975833333333
"Andhra Pradesh",Warangal,1963,380.250833333333
"Andhra Pradesh",Warangal,1964,365.958333333333
"Andhra Pradesh",Warangal,1965,319.601666666667
"Andhra Pradesh",Warangal,1966,356.876666666667
"Andhra Pradesh",Warangal,1967,342.624166666667
"Andhra Pradesh",Warangal,1968,325.8225
"Andhra Pradesh",Warangal,1969,398.6675
"Andhra Pradesh",Warangal,1970,380.61
"Andhra Pradesh",Warangal,1971,361.11
"Andhra Pradesh",Warangal,1972,305.3375
"Andhra Pradesh",Warangal,1973,366.01
"Andhra Pradesh",Warangal,1974,350.061666666667
"Andhra Pradesh",Warangal,1975,428.6875
"Andhra Pradesh",Warangal,1976,361.946666666667
"Andhra Pradesh",Warangal,1977,383.708333333333
"Andhra Pradesh",Warangal,1978,451.560833333333
"Andhra Pradesh",Warangal,1979,375.460833333333
"Andhra Pradesh",Warangal,1980,362.608333333333
"Andhra Pradesh",Warangal,1981,425.281666666667
"Andhra Pradesh",Warangal,1982,348.593333333333
"Andhra Pradesh",Warangal,1983,428.701666666667
"Andhra Pradesh",Warangal,1984,343.0425
"Andhra Pradesh",Warangal,1985,355.301666666667
"Andhra Pradesh",Warangal,1986,364.340833333333
"Andhra Pradesh",Warangal,1987,376.855
"Andhra Pradesh",Warangal,1988,401.74
"Andhra Pradesh",Warangal,1989,409.0525
"Andhra Pradesh",Warangal,1990,454.3125
"Andhra Pradesh",Warangal,1991,400.799166666667
"Andhra Pradesh",Warangal,1992,360.38
"Andhra Pradesh",Warangal,1993,387.419166666667
"Andhra Pradesh",Warangal,1994,424.960833333333
"Andhra Pradesh",Warangal,1995,450.96
"Andhra Pradesh",Warangal,1996,416.583333333333
"Andhra Pradesh",Warangal,1997,371.725833333333
"Andhra Pradesh",Warangal,1998,392.544166666667
"Andhra Pradesh",Warangal,1999,336.613333333333
"Andhra Pradesh",Warangal,2000,400.2975
"Andhra Pradesh",Warangal,2001,383.768333333333
"Andhra Pradesh",Warangal,2002,351.036666666667
"Andhra Pradesh",Khammam,1901,377.463333333333
"Andhra Pradesh",Khammam,1902,398.941666666667
"Andhra Pradesh",Khammam,1903,490.694166666667
"Andhra Pradesh",Khammam,1904,365.933333333333
"Andhra Pradesh",Khammam,1905,384.265833333333
"Andhra Pradesh",Khammam,1906,439.816666666667
"Andhra Pradesh",Khammam,1907,346.445
"Andhra Pradesh",Khammam,1908,356.260833333333
"Andhra Pradesh",Khammam,1909,367.181666666667
"Andhra Pradesh",Khammam,1910,432.3475
"Andhra Pradesh",Khammam,1911,375.110833333333
"Andhra Pradesh",Khammam,1912,370.349166666667
"Andhra Pradesh",Khammam,1913,359.465
"Andhra Pradesh",Khammam,1914,394.025
"Andhra Pradesh",Khammam,1915,467.600833333333
"Andhra Pradesh",Khammam,1916,446.669166666667
"Andhra Pradesh",Khammam,1917,488.599166666667
"Andhra Pradesh",Khammam,1918,339.055833333333
"Andhra Pradesh",Khammam,1919,427.620833333333
"Andhra Pradesh",Khammam,1920,350.243333333333
"Andhra Pradesh",Khammam,1921,400.056666666667
"Andhra Pradesh",Khammam,1922,367.810833333333
"Andhra Pradesh",Khammam,1923,364.8775
"Andhra Pradesh",Khammam,1924,410.531666666667
"Andhra Pradesh",Khammam,1925,459.558333333333
"Andhra Pradesh",Khammam,1926,387.065833333333
"Andhra Pradesh",Khammam,1927,425.87
"Andhra Pradesh",Khammam,1928,381.123333333333
"Andhra Pradesh",Khammam,1929,380.039166666667
"Andhra Pradesh",Khammam,1930,413.608333333333
"Andhra Pradesh",Khammam,1931,450.7625
"Andhra Pradesh",Khammam,1932,399.115
"Andhra Pradesh",Khammam,1933,440.963333333333
"Andhra Pradesh",Khammam,1934,427.273333333333
"Andhra Pradesh",Khammam,1935,350.496666666667
"Andhra Pradesh",Khammam,1936,491.33
"Andhra Pradesh",Khammam,1937,379.630833333333
"Andhra Pradesh",Khammam,1938,461.249166666667
"Andhra Pradesh",Khammam,1939,397.961666666667
"Andhra Pradesh",Khammam,1940,418.565
"Andhra Pradesh",Khammam,1941,348.658333333333
"Andhra Pradesh",Khammam,1942,347.420833333333
"Andhra Pradesh",Khammam,1943,394.059166666667
"Andhra Pradesh",Khammam,1944,469.111666666667
"Andhra Pradesh",Khammam,1945,419.073333333333
"Andhra Pradesh",Khammam,1946,393.601666666667
"Andhra Pradesh",Khammam,1947,424.505833333333
"Andhra Pradesh",Khammam,1948,413.948333333333
"Andhra Pradesh",Khammam,1949,432.37
"Andhra Pradesh",Khammam,1950,388.055833333333
"Andhra Pradesh",Khammam,1951,428.2375
"Andhra Pradesh",Khammam,1952,366.4575
